work_id,author_id,position
W4390700611,A5011642893,middle
W4390700611,A5019466916,middle
W4390700611,A5027618698,first
W4390700611,A5066657873,middle
W4390700611,A5069071275,middle
W4390700611,A5089078890,middle
W4390700611,A5091178333,middle
W4390700611,A5100456045,middle
W4390700611,A5100726967,middle
W4390700611,A5100781207,middle
W4390700611,A5101275705,middle
W4390700611,A5103103102,last
W4390755696,A5041241151,last
W4390755696,A5054767133,middle
W4390755696,A5061043179,middle
W4390755696,A5111097493,first
W4390974023,A5000554000,last
W4390974023,A5055415748,middle
W4390974023,A5103162362,first
W4391052842,A5051371182,middle
W4391052842,A5083042521,last
W4391052842,A5085272093,middle
W4391052842,A5100396870,first
W4391218191,A5011376608,first
W4391218191,A5027893285,middle
W4391218191,A5050386762,last
W4391317914,A5000218612,middle
W4391317914,A5014782727,first
W4391317914,A5034636034,last
W4391321561,A5026595011,first
W4391321561,A5047501301,last
W4391321561,A5088297608,middle
W4391343475,A5011543714,middle
W4391343475,A5019810689,middle
W4391343475,A5036511259,last
W4391343475,A5102740628,middle
W4391343475,A5105826134,first
W4391343475,A5114169025,middle
W4391345988,A5012682751,last
W4391345988,A5024496136,first
W4391360895,A5009241024,middle
W4391360895,A5016339674,first
W4391360895,A5076026790,last
W4391360895,A5084078367,middle
W4391392562,A5053964127,last
W4391392562,A5062984384,first
W4391420283,A5007662084,last
W4391420283,A5076703122,first
W4391420283,A5086797487,middle
W4391420283,A5093553783,middle
W4391427613,A5013283955,middle
W4391427613,A5028037243,middle
W4391427613,A5045380530,middle
W4391427613,A5048675276,first
W4391427613,A5062275056,middle
W4391427613,A5080261836,last
W4391427613,A5101299408,middle
W4391485390,A5001856198,middle
W4391485390,A5011828401,first
W4391485390,A5025973604,last
W4391509716,A5008709748,last
W4391509716,A5037780781,middle
W4391509716,A5090835851,first
W4391509716,A5100456371,middle
W4391509716,A5100844173,middle
W4391509716,A5101300579,middle
W4391509716,A5112660954,middle
W4391509766,A5023004876,first
W4391509766,A5028219054,last
W4391509766,A5086367311,middle
W4391509766,A5093855294,middle
W4391509766,A5093855295,middle
W4391509766,A5113111669,middle
W4391511770,A5014459921,last
W4391511770,A5028244962,middle
W4391511770,A5073203752,first
W4391514619,A5024997249,last
W4391514619,A5053995691,first
W4391514718,A5013527762,last
W4391514718,A5100322289,middle
W4391514718,A5100614380,first
W4391514872,A5003861036,middle
W4391514872,A5065051130,first
W4391514872,A5100445659,last
W4391514872,A5100627256,middle
W4391514872,A5107031597,middle
W4391538100,A5048381590,last
W4391538100,A5055423767,first
W4391538100,A5101560617,middle
W4391538100,A5101964059,middle
W4391540015,A5007520571,first
W4391540015,A5045669725,middle
W4391540015,A5066004246,last
W4391541001,A5054407193,first
W4391541001,A5073357070,middle
W4391541001,A5085432173,last
W4391541001,A5101948445,middle
W4391541206,A5012247372,first
W4391576353,A5063696855,last
W4391576353,A5074521284,middle
W4391576353,A5079148234,first
W4391576353,A5100451412,middle
W4391576353,A5100691996,middle
W4391576353,A5100698996,middle
W4391611133,A5002244797,last
W4391611133,A5017526540,first
W4391611133,A5025416063,middle
W4391611133,A5051803444,middle
W4391645416,A5001746807,last
W4391645416,A5010472148,first
W4391645416,A5036801346,middle
W4391645416,A5051406984,middle
W4391654576,A5003113894,first
W4391654576,A5040430468,middle
W4391654576,A5058540009,last
W4391654576,A5070857897,middle
W4391679033,A5072853927,first
W4391679033,A5100378207,last
W4391679033,A5100384616,middle
W4391679033,A5108900100,middle
W4391693774,A5008292958,first
W4391693774,A5084641325,last
W4391738567,A5003799782,last
W4391738567,A5006488537,middle
W4391738567,A5008319011,first
W4391738567,A5051710693,middle
W4391738567,A5064081550,middle
W4391738567,A5067245090,middle
W4391738567,A5068911769,middle
W4391738567,A5072469505,middle
W4391749941,A5018529520,middle
W4391749941,A5046974263,middle
W4391749941,A5102616319,first
W4391749941,A5104242558,middle
W4391749941,A5112540741,last
W4391750002,A5048672189,last
W4391750002,A5086034088,first
W4391750002,A5101649139,middle
W4391750002,A5102980024,middle
W4391750982,A5003975347,last
W4391750982,A5024473397,middle
W4391750982,A5077953024,middle
W4391750982,A5081678536,first
W4391750982,A5085661326,middle
W4391774550,A5024052540,first
W4391774550,A5086527348,last
W4391782448,A5031336038,first
W4391782448,A5090363651,last
W4391799681,A5019540812,middle
W4391799681,A5060949135,middle
W4391799681,A5078325881,first
W4391799681,A5085758758,last
W4391799681,A5091500375,middle
W4391815309,A5015583050,first
W4391815309,A5036575786,middle
W4391815309,A5037336607,last
W4391815309,A5056668715,middle
W4391815608,A5001004189,last
W4391815608,A5013289712,middle
W4391815608,A5092397688,first
W4391815608,A5100311985,middle
W4391815608,A5109436211,middle
W4391816773,A5049221896,middle
W4391816773,A5074487575,last
W4391816773,A5087823737,first
W4391836500,A5013209021,middle
W4391836500,A5030050034,middle
W4391836500,A5037356449,middle
W4391836500,A5052129812,last
W4391836500,A5101496862,first
W4391836500,A5108978346,middle
W4391839537,A5101627932,last
W4391839537,A5103151232,first
W4391843091,A5001443386,middle
W4391843091,A5032432014,first
W4391843091,A5078763987,last
W4391843091,A5100443469,middle
W4391843091,A5100723207,middle
W4391843091,A5102945222,middle
W4391843683,A5055375649,first
W4391843683,A5062954161,middle
W4391843683,A5110216447,last
W4391876257,A5002855381,last
W4391876257,A5003724000,middle
W4391876257,A5051710693,middle
W4391876257,A5080133917,first
W4391876257,A5100458583,middle
W4391876257,A5101418559,middle
W4391881477,A5009749255,first
W4391881477,A5029648269,middle
W4391881477,A5032195278,middle
W4391881477,A5071407635,middle
W4391881477,A5101561618,last
W4391915341,A5010276918,middle
W4391915341,A5033912893,last
W4391915341,A5047972807,middle
W4391915341,A5093950339,first
W4391931465,A5032770006,middle
W4391931465,A5057697626,last
W4391931465,A5061528903,middle
W4391931465,A5074022699,middle
W4391931465,A5081157508,first
W4391942283,A5020399176,middle
W4391942283,A5026643759,last
W4391942283,A5060691634,middle
W4391942283,A5063915344,first
W4391942283,A5069072700,middle
W4391947388,A5011525995,middle
W4391947388,A5024357416,first
W4391947388,A5034828056,last
W4391947388,A5038096667,middle
W4391947388,A5053001881,middle
W4391947388,A5068430010,middle
W4391947388,A5068912729,middle
W4391953812,A5049838944,middle
W4391953812,A5067241967,middle
W4391953812,A5087999139,first
W4391953812,A5100458457,middle
W4391953812,A5101783854,last
W4391953812,A5101997806,middle
W4391965926,A5024823282,middle
W4391965926,A5030051063,last
W4391965926,A5032146560,first
W4391965926,A5054911526,middle
W4391965926,A5089796484,middle
W4391965926,A5101829601,middle
W4391988777,A5083300528,first
W4391988777,A5086125071,middle
W4391988777,A5100318133,last
W4391988777,A5100664136,middle
W4391988777,A5100737553,middle
W4392014548,A5012148158,last
W4392014548,A5016428631,middle
W4392014548,A5020658652,first
W4392014548,A5032123516,middle
W4392014548,A5077553626,middle
W4392014548,A5080674562,middle
W4392048306,A5015110943,last
W4392048306,A5075519523,first
W4392048306,A5084703478,middle
W4392058616,A5019951946,first
W4392058616,A5111186382,last
W4392077456,A5020364739,last
W4392077456,A5075617271,first
W4392095605,A5001270995,first
W4392095605,A5051710693,last
W4392095605,A5090566011,middle
W4392096151,A5024292688,middle
W4392096151,A5037990310,middle
W4392096151,A5078931218,middle
W4392096151,A5100337421,middle
W4392096151,A5100369916,middle
W4392096151,A5100459390,last
W4392096151,A5100634702,middle
W4392096151,A5101674460,middle
W4392096151,A5101882098,first
W4392098390,A5048265453,last
W4392098390,A5048376385,first
W4392109529,A5033805006,middle
W4392109529,A5060877857,first
W4392109529,A5064528936,last
W4392109529,A5082692385,middle
W4392160106,A5011070228,first
W4392160106,A5013636671,middle
W4392160106,A5030314469,last
W4392238943,A5081998360,first
W4392298624,A5034636278,middle
W4392298624,A5039035475,middle
W4392298624,A5043097997,middle
W4392298624,A5046987655,first
W4392298624,A5054763664,middle
W4392298624,A5060335798,last
W4392298624,A5061761891,middle
W4392298624,A5089640431,middle
W4392355236,A5023403556,last
W4392355236,A5100763147,middle
W4392355236,A5110109385,first
W4392356648,A5000218612,middle
W4392356648,A5066105968,first
W4392356648,A5078032335,last
W4392385305,A5007601689,middle
W4392385305,A5015299890,last
W4392385305,A5071937660,first
W4392385305,A5100617197,middle
W4392385305,A5101761507,middle
W4392387106,A5008749010,last
W4392387106,A5083925228,first
W4392387106,A5100455486,middle
W4392401953,A5004494709,first
W4392401953,A5019553116,last
W4392401953,A5084140678,middle
W4392545523,A5032262344,middle
W4392545523,A5050623306,middle
W4392545523,A5053941913,first
W4392545523,A5089986388,last
W4392545523,A5100297908,middle
W4392545523,A5100461883,middle
W4392545523,A5101314007,middle
W4392620581,A5001907851,first
W4392620581,A5007723735,middle
W4392620581,A5017034220,middle
W4392620581,A5030772128,middle
W4392620581,A5034672880,middle
W4392620581,A5035605378,middle
W4392620581,A5037953109,last
W4392620581,A5062007467,middle
W4392620581,A5084169112,middle
W4392620581,A5093011841,middle
W4392624827,A5014811100,first
W4392624827,A5087201377,last
W4392656047,A5012313832,first
W4392656047,A5075063043,last
W4392683354,A5011861646,last
W4392683354,A5101887990,first
W4392755978,A5017410083,first
W4392817605,A5042700750,first
W4392817605,A5067068847,middle
W4392817605,A5081042741,middle
W4392817605,A5106468368,last
W4392862067,A5042520826,last
W4392862067,A5052086121,first
W4392862067,A5077747673,middle
W4392862067,A5100586510,middle
W4392862067,A5100611706,middle
W4392862067,A5101710883,middle
W4392865184,A5001212991,last
W4392865184,A5013151488,middle
W4392865184,A5016660801,middle
W4392865184,A5017768318,first
W4392865184,A5065941595,middle
W4392865184,A5072482402,middle
W4392896772,A5003329348,first
W4392896772,A5045992049,last
W4392925654,A5038375177,middle
W4392925654,A5068860197,last
W4392925654,A5071882941,middle
W4392925654,A5100392446,first
W4392953330,A5001104227,middle
W4392953330,A5004446802,first
W4392953330,A5018974025,middle
W4392953330,A5049963017,last
W4392954469,A5086331722,first
W4392954469,A5112353924,last
W4393115804,A5079815210,first
W4393115836,A5052433644,last
W4393115836,A5074094490,middle
W4393115836,A5100585388,middle
W4393115836,A5100712167,first
W4393115836,A5100750859,middle
W4393115925,A5026964588,middle
W4393115925,A5037444970,last
W4393115925,A5051710693,middle
W4393115925,A5100324346,middle
W4393115925,A5100436505,middle
W4393115925,A5102254008,first
W4393232293,A5007869905,last
W4393232293,A5016120882,middle
W4393232293,A5060498232,first
W4393232293,A5065595678,middle
W4393232293,A5113031446,middle
W4393281585,A5040301804,last
W4393281585,A5089593510,first
W4393311190,A5023506216,middle
W4393311190,A5086712669,middle
W4393311190,A5089615958,last
W4393311190,A5100606562,first
W4393311190,A5100904986,middle
W4393316745,A5005346086,middle
W4393316745,A5049303689,first
W4393316745,A5088791460,last
W4393316745,A5091982923,middle
W4393343355,A5022613820,first
W4393343355,A5029547855,middle
W4393343355,A5058396473,middle
W4393343355,A5068430767,middle
W4393343355,A5073274924,last
W4393354793,A5010645622,first
W4393385749,A5014911444,last
W4393385749,A5021979347,middle
W4393385749,A5036048501,middle
W4393385749,A5108052662,first
W4393387322,A5043469036,first
W4393387322,A5055407692,middle
W4393387322,A5056901337,middle
W4393387322,A5064941728,last
W4393397186,A5034047775,middle
W4393397186,A5052624521,last
W4393397186,A5061655810,middle
W4393397186,A5088413924,first
W4393397186,A5102438019,middle
W4393509883,A5017613139,middle
W4393509883,A5017968460,middle
W4393509883,A5039465981,last
W4393509883,A5076835782,middle
W4393509883,A5101654199,first
W4393928775,A5020105973,middle
W4393928775,A5053436240,middle
W4393928775,A5060989288,first
W4393928775,A5062165084,last
W4393928775,A5104270626,middle
W4393928775,A5108258986,middle
W4393983860,A5001125873,first
W4393983860,A5011636952,middle
W4393983860,A5017346745,middle
W4393983860,A5025769177,middle
W4393983860,A5051134098,middle
W4393983860,A5056240813,middle
W4393983860,A5059512412,last
W4393983860,A5103070560,middle
W4393987991,A5067694887,first
W4393987991,A5100764713,last
W4394724000,A5058291454,middle
W4394724000,A5071858635,first
W4394724000,A5074920542,middle
W4394724000,A5084348345,middle
W4394724000,A5100627256,last
W4394760969,A5018012580,last
W4394760969,A5033088568,middle
W4394760969,A5034117890,first
W4394760969,A5037400048,middle
W4394760969,A5066568365,middle
W4394760969,A5066670639,middle
W4394760969,A5074298865,middle
W4394760969,A5079371152,middle
W4394760969,A5091998697,middle
W4394760969,A5103566198,middle
W4394784587,A5010425995,middle
W4394784587,A5014863005,middle
W4394784587,A5016689888,first
W4394784587,A5047828984,middle
W4394784587,A5048033238,middle
W4394784587,A5051607028,middle
W4394784587,A5067604451,middle
W4394784587,A5070270772,middle
W4394784587,A5081384199,last
W4394785854,A5035459209,middle
W4394785854,A5054879435,first
W4394785854,A5072737251,last
W4394785854,A5100400871,middle
W4394785854,A5101742243,middle
W4394785854,A5101783854,middle
W4394788526,A5008833108,middle
W4394788526,A5032950613,first
W4394788526,A5035297085,middle
W4394788526,A5045922629,last
W4394788526,A5078441040,middle
W4394797690,A5001443386,middle
W4394797690,A5043933089,middle
W4394797690,A5051454847,first
W4394797690,A5101459503,last
W4394797690,A5101517087,middle
W4394797690,A5102945222,middle
W4394797690,A5109617135,middle
W4394804833,A5010520770,middle
W4394804833,A5016963620,last
W4394804833,A5017285624,middle
W4394804833,A5035347985,middle
W4394804833,A5056251028,middle
W4394804833,A5066064427,first
W4394804833,A5067154136,middle
W4394804833,A5075603267,middle
W4394804833,A5087881076,middle
W4394810480,A5030755895,middle
W4394810480,A5052766876,middle
W4394810480,A5081882547,last
W4394810480,A5089088413,first
W4394810480,A5091489915,middle
W4394810480,A5095692383,middle
W4394822791,A5070101306,middle
W4394822791,A5101683574,first
W4394822791,A5104281232,last
W4394879135,A5003847848,middle
W4394879135,A5061254323,middle
W4394879135,A5061363970,first
W4394879135,A5084970962,last
W4394927283,A5009236758,middle
W4394927283,A5025342513,middle
W4394927283,A5026591190,middle
W4394927283,A5034280984,middle
W4394927283,A5038925727,first
W4394927283,A5062646838,middle
W4394927283,A5086755250,last
W4395046137,A5010555077,middle
W4395046137,A5055034748,last
W4395046137,A5100688418,middle
W4395046137,A5109680819,first
W4395047770,A5001104882,middle
W4395047770,A5014716105,middle
W4395047770,A5047127750,middle
W4395047770,A5076644778,first
W4395047770,A5104239635,last
W4395070930,A5052187157,middle
W4395070930,A5054194585,last
W4395070930,A5060840134,first
W4395074139,A5019696531,middle
W4395074139,A5055996958,first
W4395074139,A5059739611,middle
W4395074139,A5084635828,last
W4395074139,A5112197817,middle
W4395115917,A5006242246,first
W4395115917,A5023403556,middle
W4395115917,A5057176691,middle
W4395115917,A5060937860,middle
W4395115917,A5065388273,last
W4395115917,A5101961350,middle
W4395462076,A5040640075,middle
W4395462076,A5079507190,middle
W4395462076,A5085034566,last
W4395462076,A5093776079,first
W4395702599,A5035048973,middle
W4395702599,A5082998387,middle
W4395702599,A5100640128,last
W4395702599,A5100764177,first
W4396238295,A5064694591,middle
W4396238295,A5108209096,last
W4396238295,A5108868355,first
W4396578638,A5075941954,first
W4396578638,A5086790831,last
W4396578638,A5100660168,middle
W4396585666,A5018928127,first
W4396585666,A5040626895,last
W4396585666,A5071090567,middle
W4396618297,A5000482287,middle
W4396618297,A5011429131,middle
W4396618297,A5036729806,middle
W4396618297,A5042194412,middle
W4396618297,A5050776780,middle
W4396618297,A5058669446,middle
W4396618297,A5063638455,last
W4396618297,A5075378943,middle
W4396618297,A5083499645,first
W4396623743,A5000706566,middle
W4396623743,A5008727783,first
W4396623743,A5044883250,middle
W4396623743,A5060840215,middle
W4396623743,A5101348015,last
W4396623743,A5101957355,middle
W4396696684,A5060926543,middle
W4396696684,A5063696991,first
W4396696684,A5066241737,last
W4396764002,A5007495665,first
W4396764002,A5016686829,middle
W4396764002,A5101350675,last
W4396773505,A5034354083,last
W4396773505,A5050942308,middle
W4396773505,A5066911204,first
W4396773505,A5068331721,middle
W4396773505,A5100701158,middle
W4396778191,A5029655133,first
W4396778191,A5040807448,last
W4396778191,A5087695079,middle
W4396779723,A5003621386,last
W4396779723,A5023002566,first
W4396779723,A5055206397,middle
W4396873218,A5051451361,middle
W4396873218,A5057914321,middle
W4396873218,A5060714692,first
W4396873218,A5063378661,last
W4396873218,A5064564307,middle
W4396873218,A5100388920,middle
W4396873218,A5101912402,middle
W4396916335,A5006993319,middle
W4396916335,A5013523706,middle
W4396916335,A5014010051,middle
W4396916335,A5021034143,first
W4396916335,A5068381772,last
W4396955095,A5018974025,last
W4396955095,A5048064404,first
W4396955095,A5101914038,middle
W4396965959,A5001284645,first
W4396965959,A5033585021,last
W4396965959,A5042048342,middle
W4396965959,A5098665142,middle
W4396965959,A5101354916,middle
W4396966254,A5004131475,middle
W4396966254,A5035125196,middle
W4396966254,A5050901424,last
W4396966254,A5088271778,middle
W4396966254,A5100400525,middle
W4396966254,A5101683606,first
W4396975530,A5027991229,first
W4396975530,A5028377983,middle
W4396975530,A5065128861,last
W4396975530,A5079773457,middle
W4398144766,A5019175342,middle
W4398144766,A5037801696,last
W4398144766,A5071706404,first
W4398167322,A5006355294,last
W4398167322,A5098730957,first
W4398175652,A5009023776,first
W4398216873,A5000700211,middle
W4398216873,A5003333516,middle
W4398216873,A5019606366,last
W4398216873,A5100650553,middle
W4398216873,A5101192599,first
W4398216873,A5101883568,middle
W4398241625,A5012659616,middle
W4398241625,A5026035207,middle
W4398241625,A5056007719,last
W4398241625,A5064572247,middle
W4398241625,A5069260620,middle
W4398241625,A5079102774,middle
W4398241625,A5090851404,middle
W4398241625,A5100373563,middle
W4398241625,A5100377935,middle
W4398241625,A5100393417,first
W4398241625,A5100441116,middle
W4398241625,A5100515878,middle
W4398241625,A5100551210,middle
W4398241625,A5100604780,middle
W4398241625,A5100615908,middle
W4398241625,A5100728718,middle
W4398241625,A5100844032,middle
W4398241625,A5101161061,middle
W4398241625,A5101456454,middle
W4398241625,A5101588398,middle
W4398241625,A5102767749,middle
W4398243979,A5030186745,middle
W4398243979,A5037089910,middle
W4398243979,A5100438525,first
W4398243979,A5102790255,last
W4398762581,A5018324689,last
W4398762581,A5024619778,first
W4398768748,A5001499305,last
W4398768748,A5083814424,first
W4398768748,A5098810807,middle
W4399033024,A5028898335,last
W4399033024,A5067197579,middle
W4399033024,A5098849665,first
W4399033024,A5098849666,middle
W4399033024,A5098849667,middle
W4399033842,A5008808988,middle
W4399033842,A5055590426,first
W4399033842,A5066219856,last
W4399033842,A5077270486,middle
W4399033842,A5101334471,middle
W4399033842,A5113118500,middle
W4399073357,A5040301937,last
W4399073357,A5056314821,first
W4399095033,A5001742109,first
W4399095033,A5012004938,middle
W4399095033,A5101691950,last
W4399138486,A5037655602,middle
W4399138486,A5076386063,middle
W4399138486,A5082994028,first
W4399138486,A5089615958,last
W4399138486,A5103220621,middle
W4399139300,A5020293412,middle
W4399139300,A5023377065,first
W4399139300,A5100640128,last
W4399139300,A5101980692,middle
W4399189200,A5000783213,last
W4399189200,A5032883585,middle
W4399189200,A5073211491,first
W4399247252,A5078669433,first
W4399247252,A5100447290,middle
W4399247252,A5101443109,middle
W4399247252,A5102680165,middle
W4399247252,A5109291830,last
W4399265026,A5002819875,middle
W4399265026,A5021472424,middle
W4399265026,A5027327484,middle
W4399265026,A5028898335,last
W4399265026,A5037222998,middle
W4399265026,A5067197579,middle
W4399265026,A5083427785,middle
W4399265026,A5112969207,first
W4399293963,A5054194585,last
W4399293963,A5066810703,first
W4399293963,A5077313732,middle
W4399293963,A5100330428,middle
W4399293963,A5108938918,middle
W4399370694,A5063742874,first
W4399370694,A5113240952,last
W4399384347,A5035486559,last
W4399384347,A5100332921,first
W4399385695,A5004720047,last
W4399385695,A5006749051,middle
W4399385695,A5046103484,middle
W4399385695,A5069969191,middle
W4399385695,A5100444820,first
W4399390955,A5009473482,middle
W4399390955,A5071165858,middle
W4399390955,A5075395770,last
W4399390955,A5085956666,middle
W4399390955,A5089777829,first
W4399390955,A5093560721,middle
W4399439301,A5061265936,first
W4399439301,A5102011846,last
W4399508110,A5020766586,middle
W4399508110,A5055288995,first
W4399508110,A5081721894,last
W4399508110,A5084384774,middle
W4399508110,A5091531578,middle
W4399514805,A5006993319,middle
W4399514805,A5013523706,first
W4399514805,A5014010051,middle
W4399514805,A5021034143,middle
W4399514805,A5068381772,last
W4399528666,A5000447912,first
W4399528666,A5057072317,last
W4399647325,A5001565189,middle
W4399647325,A5002340412,last
W4399647325,A5063730649,first
W4399647325,A5085644838,middle
W4399647325,A5091909389,middle
W4399647329,A5046654644,first
W4399647329,A5066352610,middle
W4399647329,A5071607720,last
W4399647329,A5100408679,middle
W4399647329,A5113250741,middle
W4399703985,A5008643553,middle
W4399703985,A5083356789,last
W4399703985,A5093045284,first
W4399732303,A5038002405,last
W4399732303,A5058063369,middle
W4399732303,A5059577111,middle
W4399732303,A5092117234,first
W4399732303,A5099162765,middle
W4399732303,A5110552553,middle
W4399750638,A5011694726,middle
W4399750638,A5020085889,first
W4399750638,A5020387498,middle
W4399750638,A5028614556,middle
W4399750638,A5048979254,middle
W4399750638,A5053978668,middle
W4399750638,A5054272337,middle
W4399750638,A5063210265,middle
W4399750638,A5074225885,middle
W4399750638,A5074423181,last
W4399750638,A5081956313,middle
W4399750638,A5100352892,middle
W4399750638,A5100635681,middle
W4399750638,A5100650289,middle
W4399750638,A5101413852,middle
W4399750638,A5102402148,middle
W4399750638,A5106468718,middle
W4399812200,A5023842961,middle
W4399812200,A5057757489,first
W4399812200,A5072534068,last
W4399819227,A5012313832,first
W4399819227,A5075063043,last
W4399861297,A5073264981,middle
W4399861297,A5074972722,middle
W4399861297,A5079461118,middle
W4399861297,A5100355692,last
W4399861297,A5100365435,first
W4399861297,A5100596940,middle
W4399861297,A5106667425,middle
W4399866754,A5036830251,middle
W4399866754,A5093438742,middle
W4399866754,A5093438743,middle
W4399866754,A5101842603,first
W4399866754,A5103245440,last
W4399866754,A5109735711,middle
W4399891747,A5018735750,middle
W4399891747,A5051924891,first
W4399891747,A5053883070,last
W4399891747,A5085387380,middle
W4399891747,A5091533064,middle
W4399901928,A5062926793,middle
W4399901928,A5072553847,first
W4399901928,A5101384034,last
W4399901928,A5113798290,middle
W4399906292,A5005936715,last
W4399906292,A5009822141,first
W4399906292,A5016393348,middle
W4399906292,A5100401724,middle
W4399906580,A5020641681,last
W4399906580,A5044259885,middle
W4399906580,A5082630876,first
W4399980490,A5001015695,last
W4399980490,A5102007140,first
W4400009431,A5001298748,middle
W4400009431,A5018877986,last
W4400009431,A5090827263,middle
W4400009431,A5092582485,first
W4400017284,A5000436758,last
W4400017284,A5024746666,middle
W4400017284,A5074225709,middle
W4400017284,A5092276387,first
W4400057092,A5002819875,middle
W4400057092,A5021472424,middle
W4400057092,A5027327484,middle
W4400057092,A5028898335,last
W4400057092,A5037222998,middle
W4400057092,A5067197579,middle
W4400057092,A5083427785,middle
W4400057092,A5112969207,first
W4400184963,A5088115654,first
W4400184963,A5100620082,last
W4400184963,A5107301884,middle
W4400241414,A5000102178,last
W4400241414,A5073023307,middle
W4400241414,A5077817609,first
W4400261301,A5019951105,middle
W4400261301,A5037320179,first
W4400261301,A5084419965,last
W4400316603,A5067888843,first
W4400330855,A5015497605,middle
W4400330855,A5037379072,last
W4400330855,A5071018798,middle
W4400330855,A5081455802,middle
W4400330855,A5084304206,middle
W4400330855,A5099160668,first
W4400333635,A5019845288,middle
W4400333635,A5064083580,last
W4400333635,A5077133238,middle
W4400333635,A5100373666,middle
W4400333635,A5100388053,first
W4400333635,A5100757350,middle
W4400333635,A5103217398,middle
W4400333635,A5103221421,middle
W4400367989,A5000422509,middle
W4400367989,A5014235931,first
W4400367989,A5023427388,last
W4400367989,A5046121356,middle
W4400369674,A5052177862,last
W4400369674,A5058550256,first
W4400369674,A5100703050,middle
W4400369674,A5101393682,middle
W4400369674,A5102518596,middle
W4400369674,A5104344508,middle
W4400424436,A5044017028,first
W4400424436,A5051019965,last
W4400424436,A9999999999,middle
W4400425046,A5041505043,middle
W4400425046,A5079425523,middle
W4400425046,A5101584241,last
W4400425046,A9999999999,first
W4400425046,A9999999999,middle
W4400429759,A5045945000,first
W4400429759,A9999999999,middle
W4400429759,A9999999999,last
W4400454376,A5035835846,middle
W4400454376,A5055963919,middle
W4400454376,A5087695079,last
W4400454376,A5092726605,first
W4400507813,A5002905491,middle
W4400507813,A5045614362,middle
W4400507813,A5046828458,first
W4400507813,A5074112387,last
W4400507813,A5082036181,middle
W4400529244,A5062431070,last
W4400529244,A5103308904,first
W4400529443,A5045380530,middle
W4400529443,A5048675276,first
W4400529443,A5059789868,middle
W4400529443,A5065661520,last
W4400529443,A5100360194,middle
W4400529443,A5104348090,middle
W4400533311,A5025967090,last
W4400533311,A5101969222,first
W4400583786,A5028068954,last
W4400583786,A5038085732,middle
W4400583786,A5056436780,first
W4400583786,A5067926804,middle
W4400607621,A5015700005,middle
W4400607621,A5065562930,middle
W4400607621,A5073787834,first
W4400607621,A5100720909,middle
W4400607621,A5104433796,last
W4400607621,A5111256335,middle
W4400692945,A5022884973,middle
W4400692945,A5048223855,last
W4400692945,A5051710693,middle
W4400692945,A5080364045,first
W4400692945,A5093707717,middle
W4400692945,A5113237166,middle
W4400695119,A5014237652,last
W4400695119,A5036528804,first
W4400699794,A5089236453,last
W4400699794,A5113291848,first
W4400700713,A5001134659,first
W4400700713,A5064305117,middle
W4400700713,A5066017048,middle
W4400700713,A5088154815,last
W4400700713,A5101979542,middle
W4400857405,A5004794956,last
W4400857405,A5009172078,middle
W4400857405,A5025165146,first
W4400857405,A5032546313,middle
W4400857405,A5100776339,middle
W4400857494,A5005705210,last
W4400857494,A5023496317,middle
W4400857494,A5079769536,first
W4400895761,A5024153751,last
W4400895761,A5031694049,first
W4400921784,A5013287421,last
W4400921784,A5064722162,middle
W4400921784,A5077515483,middle
W4400921784,A5100354322,middle
W4400921784,A5101759314,first
W4400921784,A5101839498,middle
W4401009456,A5003147487,last
W4401009456,A5069410082,middle
W4401009456,A5105097969,first
W4401011076,A5025780758,first
W4401011076,A5029168469,last
W4401016008,A5015261333,last
W4401016008,A5037722869,first
W4401016008,A5114376321,middle
W4401049089,A5053960408,middle
W4401049089,A5068701347,last
W4401049089,A5078523903,first
W4401049089,A5100629975,middle
W4401049089,A5101593381,middle
W4401057135,A5022975807,first
W4401057135,A5100605601,last
W4401057135,A5101429344,middle
W4401057135,A5109125655,middle
W4401064736,A5015862473,middle
W4401064736,A5050006711,middle
W4401064736,A5067875151,first
W4401064736,A5069814835,middle
W4401064736,A5100765992,middle
W4401064736,A5103047092,last
W4401101780,A5037355389,middle
W4401101780,A5044418860,last
W4401101780,A5068533597,middle
W4401101780,A5080349541,middle
W4401101780,A5084091019,middle
W4401101780,A5088890592,first
W4401101780,A5102923621,middle
W4401179606,A5065757714,middle
W4401179606,A5100322864,last
W4401179606,A5100663794,first
W4401375515,A5020773915,last
W4401375515,A5024952368,middle
W4401375515,A5061896312,middle
W4401375515,A5089450091,first
W4401375515,A5103016306,middle
