work_id,referenced_work_id
W4321352114,W2807623655
W4321352114,W2809504579
W4321352114,W2900144270
W4321352114,W2900388366
W4321352114,W2911027460
W4321352114,W2914821433
W4321352114,W2946053491
W4321352114,W2946885733
W4321352114,W2969790209
W4321352114,W2971368462
W4321352114,W2976392932
W4321352114,W2978077446
W4321352114,W2986481842
W4321352114,W2998490552
W4321352114,W3004982181
W4321352114,W3006655138
W4321352114,W3015471542
W4321352114,W3016625845
W4321352114,W3025520558
W4321352114,W3033295552
W4321352114,W3035665735
W4321352114,W3037358162
W4321352114,W3044256341
W4321352114,W3046495844
W4321352114,W3081290682
W4321352114,W3086638397
W4321352114,W3097427031
W4321352114,W3097841683
W4321352114,W3099541699
W4321352114,W3104459386
W4321352114,W3120897110
W4321352114,W3153618786
W4321352114,W3164731060
W4321352114,W3164956625
W4321352114,W3188564307
W4321352114,W3202532686
W4321352114,W3203548104
W4321352114,W3212783385
W4321352114,W3215752673
W4321352114,W3215884018
W4321352114,W4205765055
W4321352114,W4206689595
W4321352114,W4214740026
W4321352114,W4220897028
W4321352114,W4225563653
W4321352114,W4281734164
W4321352114,W4283035068
W4321352114,W4285792919
W4321352114,W4293248242
W4321352114,W4294992440
W4321352114,W4302012278
W4321352114,W4307421610
W4321437593,W1579168162
W4321437593,W1971168247
W4321437593,W1977113083
W4321437593,W1996020380
W4321437593,W202377773
W4321437593,W2067631091
W4321437593,W2070855716
W4321437593,W2120636855
W4321437593,W2327679490
W4321437593,W2492347508
W4321437593,W2495014287
W4321437593,W2515502085
W4321437593,W2529970009
W4321437593,W2567830010
W4321437593,W2579703217
W4321437593,W2616357386
W4321437593,W2635535303
W4321437593,W2740924709
W4321437593,W2767165551
W4321437593,W2773616672
W4321437593,W2782524587
W4321437593,W2790438135
W4321437593,W2793756232
W4321437593,W2892883002
W4321437593,W2897826619
W4321437593,W2902965010
W4321437593,W2906593256
W4321437593,W2906942583
W4321437593,W2947869958
W4321437593,W2950336271
W4321437593,W2950797886
W4321437593,W3003617865
W4321437593,W3005494540
W4321437593,W3017365251
W4321437593,W3038828093
W4321437593,W3081125651
W4321437593,W3149348938
W4321437593,W3161521952
W4321437593,W3209733456
W4321437593,W4206440322
W4321437593,W4221109312
W4321437593,W4248880341
W4321437593,W4249839049
W4321437593,W4253970720
W4321437593,W4281688942
W4321437593,W4283031248
W4321437593,W4290065488
W4321437593,W4383745540
W4321496408,W140692929
W4321496408,W142920890
W4321496408,W1544579602
W4321496408,W1561677670
W4321496408,W1569223999
W4321496408,W1586992260
W4321496408,W1759057552
W4321496408,W1888231326
W4321496408,W1953010162
W4321496408,W1982459293
W4321496408,W1987213187
W4321496408,W1990408580
W4321496408,W1990534671
W4321496408,W1991847410
W4321496408,W2008195987
W4321496408,W2010861517
W4321496408,W2020422256
W4321496408,W2027223797
W4321496408,W2035439597
W4321496408,W2043951339
W4321496408,W2044353873
W4321496408,W2045008025
W4321496408,W2046763506
W4321496408,W2053221630
W4321496408,W2057649760
W4321496408,W2063766188
W4321496408,W2069347072
W4321496408,W2075563352
W4321496408,W2075721911
W4321496408,W2083959257
W4321496408,W2097354468
W4321496408,W2097483454
W4321496408,W2097999795
W4321496408,W2099504463
W4321496408,W2106956101
W4321496408,W2118090325
W4321496408,W2119000911
W4321496408,W2125130625
W4321496408,W2126991914
W4321496408,W2129870696
W4321496408,W2134167315
W4321496408,W2136114025
W4321496408,W2138737362
W4321496408,W2160553465
W4321496408,W2163349208
W4321496408,W2168635375
W4321496408,W2170908348
W4321496408,W2197747611
W4321496408,W2234785713
W4321496408,W2245178801
W4321496408,W2426160123
W4321496408,W2427735843
W4321496408,W2481848121
W4321496408,W2483050722
W4321496408,W2485338169
W4321496408,W2490689622
W4321496408,W2513224826
W4321496408,W2517277540
W4321496408,W2520169748
W4321496408,W2541298947
W4321496408,W2543747391
W4321496408,W2549006254
W4321496408,W2549955619
W4321496408,W2557682302
W4321496408,W2579582550
W4321496408,W2587271652
W4321496408,W2592072561
W4321496408,W2621204331
W4321496408,W2735136984
W4321496408,W2749982941
W4321496408,W2769353087
W4321496408,W2772306362
W4321496408,W2782150645
W4321496408,W2785629512
W4321496408,W2789420038
W4321496408,W2888418596
W4321496408,W2898579425
W4321496408,W2899955655
W4321496408,W2904390559
W4321496408,W2908411463
W4321496408,W2912046150
W4321496408,W2942315182
W4321496408,W2945156914
W4321496408,W2945326446
W4321496408,W2946681720
W4321496408,W2950414350
W4321496408,W2964122540
W4321496408,W2972218761
W4321496408,W2982753995
W4321496408,W2997967197
W4321496408,W2998378988
W4321496408,W3011635988
W4321496408,W3012094467
W4321496408,W3016713431
W4321496408,W3024259290
W4321496408,W3035851800
W4321496408,W3040469779
W4321496408,W3046367122
W4321496408,W3098698560
W4321496408,W3127263474
W4321496408,W3130623383
W4321496408,W3184023421
W4321496408,W3185636733
W4321496408,W3194592274
W4321496408,W3195772876
W4321496408,W35790489
W4321496408,W36789586
W4321496408,W4200631100
W4321496408,W4221127089
W4321496408,W4224021416
W4321496408,W4224318489
W4321496408,W4233919777
W4321496408,W4242739545
W4321496408,W4246567820
W4321496408,W4281257047
W4321496408,W4281711208
W4321496408,W4285091305
W4321496408,W4396542695
W4321496408,W988376896
W4321497407,W1539987097
W4321497407,W1597195725
W4321497407,W1614298861
W4321497407,W2068882115
W4321497407,W2132339004
W4321497407,W2165612380
W4321497407,W2250539671
W4321497407,W2609667192
W4321497407,W2617241599
W4321497407,W2793127982
W4321497407,W2810969870
W4321497407,W2882319491
W4321497407,W2884001105
W4321497407,W2887255581
W4321497407,W2892137778
W4321497407,W2898616093
W4321497407,W2903214502
W4321497407,W2903938540
W4321497407,W2910215611
W4321497407,W2912165583
W4321497407,W2914093340
W4321497407,W2920697752
W4321497407,W2921685011
W4321497407,W2922013359
W4321497407,W2924719913
W4321497407,W2925605018
W4321497407,W2939795228
W4321497407,W2940589961
W4321497407,W2942862636
W4321497407,W2944092870
W4321497407,W2944645371
W4321497407,W2948806562
W4321497407,W2951974815
W4321497407,W2953349665
W4321497407,W2954548380
W4321497407,W2955053348
W4321497407,W2955117421
W4321497407,W2955603559
W4321497407,W2961231993
W4321497407,W2962706825
W4321497407,W2962739339
W4321497407,W2962836134
W4321497407,W2962905507
W4321497407,W2962946486
W4321497407,W2963341956
W4321497407,W2963626623
W4321497407,W2964015378
W4321497407,W2966013379
W4321497407,W2966614482
W4321497407,W2967888096
W4321497407,W2969071806
W4321497407,W2969261967
W4321497407,W2969831530
W4321497407,W2969954596
W4321497407,W2970072401
W4321497407,W2970099951
W4321497407,W2970172109
W4321497407,W2970172244
W4321497407,W2970284382
W4321497407,W2970295608
W4321497407,W2970679166
W4321497407,W2970745567
W4321497407,W2970868495
W4321497407,W2970933611
W4321497407,W2971130934
W4321497407,W2971281071
W4321497407,W2971334025
W4321497407,W2971351065
W4321497407,W2971586182
W4321497407,W2971852873
W4321497407,W2971874382
W4321497407,W2971987430
W4321497407,W2974256357
W4321497407,W2974335209
W4321497407,W2976882027
W4321497407,W2981668055
W4321497407,W2981842983
W4321497407,W2982397494
W4321497407,W2984728496
W4321497407,W2984882345
W4321497407,W2988533489
W4321497407,W2988766153
W4321497407,W2989409993
W4321497407,W2990188691
W4321497407,W2992034055
W4321497407,W2994430460
W4321497407,W2995439439
W4321497407,W2996851405
W4321497407,W2997357271
W4321497407,W3000344024
W4321497407,W3002312850
W4321497407,W3003892205
W4321497407,W3007414605
W4321497407,W3012072704
W4321497407,W3013230828
W4321497407,W3016441316
W4321497407,W3022050883
W4321497407,W3023618320
W4321497407,W3025887701
W4321497407,W3028438438
W4321497407,W3029802725
W4321497407,W3033346947
W4321497407,W3034717099
W4321497407,W3035568641
W4321497407,W3036568251
W4321497407,W3037572520
W4321497407,W3037583678
W4321497407,W3039503982
W4321497407,W3041208920
W4321497407,W3042631625
W4321497407,W3043047997
W4321497407,W3043161732
W4321497407,W3048659618
W4321497407,W3080321165
W4321497407,W3080359515
W4321497407,W3082575688
W4321497407,W3083248314
W4321497407,W3087352798
W4321497407,W3088611441
W4321497407,W3090612586
W4321497407,W3091945272
W4321497407,W3091960922
W4321497407,W3092142868
W4321497407,W3092307805
W4321497407,W3092377908
W4321497407,W3092415316
W4321497407,W3092571060
W4321497407,W3092692677
W4321497407,W3092930902
W4321497407,W3093657314
W4321497407,W3094244190
W4321497407,W3095369918
W4321497407,W3096425977
W4321497407,W3098160220
W4321497407,W3098596104
W4321497407,W3098943414
W4321497407,W3101175705
W4321497407,W3102259066
W4321497407,W3108867199
W4321497407,W3110053994
W4321497407,W3111318015
W4321497407,W3113663807
W4321497407,W3113924821
W4321497407,W3114281094
W4321497407,W3115084214
W4321497407,W3115937004
W4321497407,W3117122667
W4321497407,W3117568220
W4321497407,W3118830315
W4321497407,W3119727127
W4321497407,W3120655260
W4321497407,W3121097083
W4321497407,W3122623456
W4321497407,W3124469651
W4321497407,W3125131374
W4321497407,W3125631070
W4321497407,W3127800866
W4321497407,W3127917488
W4321497407,W3128535632
W4321497407,W3129207397
W4321497407,W3129375512
W4321497407,W3129401410
W4321497407,W3130090378
W4321497407,W3130226768
W4321497407,W3130373138
W4321497407,W3131198033
W4321497407,W3131458515
W4321497407,W3132982245
W4321497407,W3133343914
W4321497407,W3134218354
W4321497407,W3135449691
W4321497407,W3137401156
W4321497407,W3139686558
W4321497407,W3144206916
W4321497407,W3150290404
W4321497407,W3152332785
W4321497407,W3152608870
W4321497407,W3153094102
W4321497407,W3153228281
W4321497407,W3156316299
W4321497407,W3158281191
W4321497407,W3160986377
W4321497407,W3162364548
W4321497407,W3163378241
W4321497407,W3163841364
W4321497407,W3165299977
W4321497407,W3165832785
W4321497407,W3166968540
W4321497407,W3168181537
W4321497407,W3169376333
W4321497407,W3169509819
W4321497407,W3173783447
W4321497407,W3174155108
W4321497407,W3175501901
W4321497407,W3178053363
W4321497407,W3183610676
W4321497407,W3183747776
W4321497407,W3184161195
W4321497407,W3188646638
W4321497407,W3191804854
W4321497407,W3192824891
W4321497407,W3193740800
W4321497407,W3196561765
W4321497407,W3212062446
W4321497407,W392761142
W4321497407,W4205270295
W4321497407,W4205286585
W4321497407,W4206445139
W4321497407,W4224935318
W4321497407,W4236410377
W4321497407,W4285060607
W4321497407,W4292779060
W4321497407,W4294007265
W4321497407,W4294170691
W4321497407,W4385245566
W4321617535,W1980564456
W4321617535,W2012575173
W4321617535,W2013932252
W4321617535,W2023877874
W4321617535,W2097403045
W4321617535,W2117827905
W4321617535,W2136776648
W4321617535,W2514754342
W4321617535,W2772265564
W4321617535,W2789682920
W4321617535,W2791638390
W4321617535,W2871390967
W4321617535,W2883333523
W4321617535,W2908383203
W4321617535,W2910707782
W4321617535,W2920026828
W4321617535,W2950743472
W4321617535,W2966723651
W4321617535,W2988030509
W4321617535,W2993468727
W4321617535,W2995299237
W4321617535,W2995844073
W4321617535,W3014702242
W4321617535,W3036144362
W4321617535,W3036782041
W4321617535,W3112548563
W4321617535,W3118952943
W4321617535,W3124641993
W4321617535,W3126136431
W4321617535,W3126382506
W4321617535,W3135165366
W4321617535,W3150208416
W4321617535,W3155792888
W4321617535,W3173851750
W4321617535,W3206867763
W4321617535,W4205440051
W4321617535,W4210542188
W4321617535,W4211007335
W4321617535,W4211222514
W4321617535,W4246113444
W4321617535,W4281851889
W4321617535,W4284898982
W4321617535,W4286455215
W4321617535,W4287850308
W4321617535,W4289868674
W4321617535,W4292749509
W4321617535,W4296299137
W4321617535,W4313420956
W4321617535,W4394834775
W4321617765,W1501129975
W4321617765,W1570448133
W4321617765,W1921339528
W4321617765,W1964791670
W4321617765,W1975305644
W4321617765,W1978687218
W4321617765,W1994516627
W4321617765,W2009050752
W4321617765,W2016590197
W4321617765,W2017915901
W4321617765,W2020789391
W4321617765,W2024808076
W4321617765,W2028868392
W4321617765,W2045565049
W4321617765,W2049910221
W4321617765,W2079939603
W4321617765,W2094419105
W4321617765,W2103842283
W4321617765,W2122410182
W4321617765,W2147434230
W4321617765,W2150930945
W4321617765,W2151715145
W4321617765,W2158427901
W4321617765,W2161560178
W4321617765,W2320967543
W4321617765,W2371921180
W4321617765,W240302486
W4321617765,W2518641601
W4321617765,W2596660612
W4321617765,W2808765079
W4321617765,W2901184109
W4321617765,W3003678647
W4321617765,W3014539763
W4321617765,W3041121847
W4321617765,W3045429925
W4321617765,W3066326184
W4321617765,W3093614889
W4321617765,W4211108110
W4321617765,W4235375376
W4321617765,W4239043076
W4321617765,W4239496300
W4321617765,W4246088166
W4321617765,W4292952947
W4321617765,W4293157137
W4321617765,W4299320734
W4321617771,W102708294
W4321617771,W1574447377
W4321617771,W1579079730
W4321617771,W1588719663
W4321617771,W1902237438
W4321617771,W1952005211
W4321617771,W1980649739
W4321617771,W1985690171
W4321617771,W1994919150
W4321617771,W1995820638
W4321617771,W2003165214
W4321617771,W2007709031
W4321617771,W2015350341
W4321617771,W2025021739
W4321617771,W2030987872
W4321617771,W2044157185
W4321617771,W2049633694
W4321617771,W2078861931
W4321617771,W2080213370
W4321617771,W2083160100
W4321617771,W2094728533
W4321617771,W2095727900
W4321617771,W2096894677
W4321617771,W2100664567
W4321617771,W2101105183
W4321617771,W2108325777
W4321617771,W2111666304
W4321617771,W2116316001
W4321617771,W2118434577
W4321617771,W2121404172
W4321617771,W2124807415
W4321617771,W2126807068
W4321617771,W2131774270
W4321617771,W2150824314
W4321617771,W2153653739
W4321617771,W2156985047
W4321617771,W2157331557
W4321617771,W2180748755
W4321617771,W2233865108
W4321617771,W2255466643
W4321617771,W2293721133
W4321617771,W2470673105
W4321617771,W2521367263
W4321617771,W2604205681
W4321617771,W2739833967
W4321617771,W2739978843
W4321617771,W2742229469
W4321617771,W2754180233
W4321617771,W2758950307
W4321617771,W2774162863
W4321617771,W2800156446
W4321617771,W2889326796
W4321617771,W2889959382
W4321617771,W2891525068
W4321617771,W2899423466
W4321617771,W2909170176
W4321617771,W2909389168
W4321617771,W2950888501
W4321617771,W2952328691
W4321617771,W2962784628
W4321617771,W2963212250
W4321617771,W2963216553
W4321617771,W2963246629
W4321617771,W2963641561
W4321617771,W2963809228
W4321617771,W2963823140
W4321617771,W2963991316
W4321617771,W2964199361
W4321617771,W2980601906
W4321617771,W2980852478
W4321617771,W2985204668
W4321617771,W2988008229
W4321617771,W3035169087
W4321617771,W3035577668
W4321617771,W3036677371
W4321617771,W3038876298
W4321617771,W3038962328
W4321617771,W3052083842
W4321617771,W3053704473
W4321617771,W3102135593
W4321617771,W3104486441
W4321617771,W3109877366
W4321617771,W3114894085
W4321617771,W3118850584
W4321617771,W3126228994
W4321617771,W3128651145
W4321617771,W3133764719
W4321617771,W3135539146
W4321617771,W3144451117
W4321617771,W3174269049
W4321617771,W3175204760
W4321617771,W3184144760
W4321617771,W3187984161
W4321617771,W3195725782
W4321617771,W3196292088
W4321617771,W3199258042
W4321617771,W3211848854
W4321617771,W4205899062
W4321617771,W4226286693
W4321617771,W4234484005
W4321617771,W4253911818
W4321617771,W4280501468
W4321617771,W4280507858
W4321617771,W4283160699
W4321617771,W4283824044
W4321617771,W4285236359
W4321618002,W1980564456
W4321618002,W2041946752
W4321618002,W2066495914
W4321618002,W2253249336
W4321618002,W2315974865
W4321618002,W2526675547
W4321618002,W2804105936
W4321618002,W2895874096
W4321618002,W2901104715
W4321618002,W2901786337
W4321618002,W2903466805
W4321618002,W2939464956
W4321618002,W2949074561
W4321618002,W2953949208
W4321618002,W2969534566
W4321618002,W2979336413
W4321618002,W2981790291
W4321618002,W2983592036
W4321618002,W2992339077
W4321618002,W3010849225
W4321618002,W3011865677
W4321618002,W3011940747
W4321618002,W3037357271
W4321618002,W3037730541
W4321618002,W3048070941
W4321618002,W3091630035
W4321618002,W3103798351
W4321618002,W3113924469
W4321618002,W3118952943
W4321618002,W3118956138
W4321618002,W3121291928
W4321618002,W3126088291
W4321618002,W3128951492
W4321618002,W3134627904
W4321618002,W3138543873
W4321618002,W3138843968
W4321618002,W3177017552
W4321618002,W3179420994
W4321618002,W3195893839
W4321618002,W3217657292
W4321618002,W4200273894
W4321618002,W4200419627
W4321618002,W4205664596
W4321618002,W4206787460
W4321618002,W4211007335
W4321618002,W4220823686
W4321618002,W4280542294
W4321618002,W4288391283
W4321618002,W4288705941
W4321618002,W4292482581
W4321618002,W4296252918
W4321769603,W1541288193
W4321769603,W1588440295
W4321769603,W180119731
W4321769603,W1918331487
W4321769603,W1938061880
W4321769603,W1949318025
W4321769603,W1959262531
W4321769603,W1965470801
W4321769603,W1968146333
W4321769603,W1968522699
W4321769603,W1969602225
W4321769603,W1971599865
W4321769603,W1973622203
W4321769603,W1978160127
W4321769603,W1978356399
W4321769603,W1980661322
W4321769603,W1988337176
W4321769603,W1989062230
W4321769603,W1990940178
W4321769603,W1993211576
W4321769603,W2001999177
W4321769603,W2011394589
W4321769603,W2014582668
W4321769603,W2018073316
W4321769603,W2019681626
W4321769603,W2021040195
W4321769603,W2021244158
W4321769603,W2022006488
W4321769603,W2023408870
W4321769603,W2023792079
W4321769603,W2029331324
W4321769603,W2032540334
W4321769603,W2037677818
W4321769603,W2039713060
W4321769603,W2040647733
W4321769603,W2043017433
W4321769603,W2046952981
W4321769603,W2047155432
W4321769603,W2057012513
W4321769603,W2057642288
W4321769603,W2057936307
W4321769603,W2060480712
W4321769603,W2061406840
W4321769603,W2063056807
W4321769603,W2080748354
W4321769603,W2081804812
W4321769603,W2084496445
W4321769603,W2091198435
W4321769603,W2094763500
W4321769603,W2094785025
W4321769603,W2094930328
W4321769603,W2095263746
W4321769603,W2095411820
W4321769603,W2102303403
W4321769603,W2116251006
W4321769603,W2117696552
W4321769603,W2118756241
W4321769603,W2119040341
W4321769603,W2125135194
W4321769603,W2133313914
W4321769603,W2138286733
W4321769603,W2158017035
W4321769603,W2159932396
W4321769603,W2161362625
W4321769603,W2168256725
W4321769603,W2170882483
W4321769603,W2196188887
W4321769603,W2222420182
W4321769603,W2238909533
W4321769603,W2269068802
W4321769603,W2308998347
W4321769603,W2343518367
W4321769603,W2464714871
W4321769603,W2490465545
W4321769603,W2504514030
W4321769603,W2507788151
W4321769603,W2514021065
W4321769603,W2520029731
W4321769603,W2536860119
W4321769603,W2540528790
W4321769603,W2543968041
W4321769603,W2550390953
W4321769603,W2551924204
W4321769603,W2554181127
W4321769603,W2571238732
W4321769603,W2578522006
W4321769603,W2601075881
W4321769603,W2602380010
W4321769603,W2617800229
W4321769603,W2621279193
W4321769603,W2624545131
W4321769603,W2626812599
W4321769603,W2742864578
W4321769603,W2743977375
W4321769603,W2744256706
W4321769603,W2754407096
W4321769603,W2755610059
W4321769603,W2761148314
W4321769603,W2765252402
W4321769603,W2766317150
W4321769603,W2778794777
W4321769603,W2781893294
W4321769603,W2782805730
W4321769603,W2787790636
W4321769603,W2789402961
W4321769603,W2792003248
W4321769603,W2796868861
W4321769603,W2799488509
W4321769603,W2801402601
W4321769603,W2804879574
W4321769603,W2806694114
W4321769603,W2808270187
W4321769603,W2808496542
W4321769603,W2808595443
W4321769603,W2808927273
W4321769603,W2810115572
W4321769603,W2810157995
W4321769603,W2885986500
W4321769603,W2887119851
W4321769603,W2888425729
W4321769603,W2888551505
W4321769603,W2890435890
W4321769603,W2891859208
W4321769603,W2892379841
W4321769603,W2894409315
W4321769603,W2894905641
W4321769603,W2896784509
W4321769603,W2897359140
W4321769603,W2897955202
W4321769603,W2898390587
W4321769603,W2900676765
W4321769603,W2901152441
W4321769603,W2901868935
W4321769603,W2903440328
W4321769603,W2903710299
W4321769603,W2907369614
W4321769603,W2907435672
W4321769603,W2907989008
W4321769603,W2909379661
W4321769603,W2910287963
W4321769603,W2912372291
W4321769603,W2913430639
W4321769603,W2914867953
W4321769603,W2920663826
W4321769603,W2921218571
W4321769603,W2936372695
W4321769603,W2939582438
W4321769603,W2939925927
W4321769603,W2940138559
W4321769603,W2942555036
W4321769603,W2943127017
W4321769603,W2944183078
W4321769603,W2944588927
W4321769603,W2944612133
W4321769603,W2944723521
W4321769603,W2944813597
W4321769603,W2944835245
W4321769603,W2950295926
W4321769603,W2951342946
W4321769603,W2953511811
W4321769603,W2955874576
W4321769603,W2958395578
W4321769603,W2964726042
W4321769603,W2965565313
W4321769603,W2979769367
W4321769603,W2981013440
W4321769603,W2981438718
W4321769603,W2984043448
W4321769603,W2990430855
W4321769603,W2990458166
W4321769603,W2990791475
W4321769603,W2991119225
W4321769603,W2992636801
W4321769603,W2996466030
W4321769603,W2997688679
W4321769603,W2998370179
W4321769603,W3000284383
W4321769603,W3004612331
W4321769603,W3005157854
W4321769603,W3007169065
W4321769603,W3007570322
W4321769603,W3008961272
W4321769603,W3010604722
W4321769603,W3015905740
W4321769603,W3017284317
W4321769603,W3031055654
W4321769603,W3034272367
W4321769603,W3034821325
W4321769603,W3036785826
W4321769603,W3045124989
W4321769603,W3045577659
W4321769603,W3046580686
W4321769603,W3080532600
W4321769603,W3081582124
W4321769603,W3082977883
W4321769603,W3087179963
W4321769603,W3092608703
W4321769603,W3094441052
W4321769603,W3100548898
W4321769603,W3104650256
W4321769603,W3107591681
W4321769603,W3111235953
W4321769603,W3111503906
W4321769603,W3113101331
W4321769603,W3113769796
W4321769603,W3118893861
W4321769603,W3119394664
W4321769603,W3120776677
W4321769603,W3121089996
W4321769603,W3121564030
W4321769603,W3126238435
W4321769603,W3126858050
W4321769603,W3130605172
W4321769603,W3134239326
W4321769603,W3135954528
W4321769603,W3137058877
W4321769603,W3137380348
W4321769603,W3137489463
W4321769603,W3138356780
W4321769603,W3138430000
W4321769603,W3138944400
W4321769603,W3139491789
W4321769603,W3140333334
W4321769603,W3140971693
W4321769603,W3149578452
W4321769603,W3152826714
W4321769603,W3159216714
W4321769603,W3159810685
W4321769603,W3160100425
W4321769603,W3160691341
W4321769603,W3161992333
W4321769603,W3163281908
W4321769603,W3169772764
W4321769603,W3176088770
W4321769603,W3182999385
W4321769603,W3184012125
W4321769603,W3184425267
W4321769603,W3184813154
W4321769603,W3184865783
W4321769603,W3185985706
W4321769603,W3191236168
W4321769603,W4205474888
W4321769603,W4213042542
W4321769603,W4220780979
W4321769603,W4224440081
W4321769603,W4238436966
W4321769603,W4246386242
W4321769603,W4280608193
W4321769603,W4281852397
W4321789106,W1972159045
W4321789106,W1976744965
W4321789106,W1995245044
W4321789106,W2001979953
W4321789106,W2011257578
W4321789106,W2022179648
W4321789106,W2031183907
W4321789106,W2043117900
W4321789106,W2061438946
W4321789106,W2066211930
W4321789106,W2072210914
W4321789106,W2085696108
W4321789106,W2091897676
W4321789106,W2098931099
W4321789106,W2109364787
W4321789106,W2144317842
W4321789106,W2232317135
W4321789106,W2585392941
W4321789106,W2900551493
W4321789106,W2977498046
W4321789106,W3007040893
W4321789106,W3011104345
W4321789106,W3015773857
W4321789106,W3023568755
W4321789106,W3029517552
W4321789106,W3039196400
W4321789106,W3087652231
W4321789106,W3088041907
W4321789106,W3090396243
W4321789106,W3139198113
W4321789106,W3140208120
W4321789106,W3147468181
W4321789106,W3193211895
W4321789106,W3199075348
W4321789106,W3208005370
W4321789106,W321176343
W4321789106,W3211876858
W4321789106,W4200373339
W4321789106,W4205855876
W4321789106,W4205873402
W4321789106,W4206558648
W4321789106,W4210865038
W4321789106,W4211039922
W4321789106,W4220703617
W4321789106,W4220855481
W4321789106,W4220876235
W4321789106,W4221123997
W4321789106,W4230835027
W4321789106,W4234140033
W4321789106,W4244679791
W4321789106,W4254498066
W4321789106,W4280496787
W4321789106,W4281712761
W4321789106,W4281794513
W4321789106,W4285727054
W4321789106,W4290038659
W4321789106,W4290786384
W4321789106,W4292083457
W4321789106,W4294237858
W4321789106,W883434633
W4322217101,W1153004268
W4322217101,W1511574020
W4322217101,W1511986666
W4322217101,W1534173507
W4322217101,W1572974226
W4322217101,W1606557745
W4322217101,W1607078431
W4322217101,W1975062332
W4322217101,W1978108654
W4322217101,W1981599791
W4322217101,W1984705383
W4322217101,W1987524465
W4322217101,W1995906082
W4322217101,W2002080013
W4322217101,W2008417518
W4322217101,W2012797835
W4322217101,W2017408840
W4322217101,W2038282474
W4322217101,W2041170206
W4322217101,W2048076161
W4322217101,W2056150680
W4322217101,W2057747798
W4322217101,W2064790857
W4322217101,W2080556896
W4322217101,W2082299845
W4322217101,W2086288483
W4322217101,W2086331397
W4322217101,W2093947494
W4322217101,W2101162551
W4322217101,W2101782549
W4322217101,W2102688888
W4322217101,W2117708962
W4322217101,W2118870114
W4322217101,W2132917208
W4322217101,W2135226949
W4322217101,W2138997118
W4322217101,W2143891888
W4322217101,W2150291618
W4322217101,W2155163959
W4322217101,W2157803622
W4322217101,W2158361602
W4322217101,W2160252043
W4322217101,W2166655278
W4322217101,W2178225550
W4322217101,W2314734263
W4322217101,W2361177933
W4322217101,W2557632452
W4322217101,W2566529584
W4322217101,W2567545459
W4322217101,W2730040196
W4322217101,W2761717464
W4322217101,W2770263637
W4322217101,W2883939481
W4322217101,W2884025810
W4322217101,W2891574113
W4322217101,W2895394827
W4322217101,W2948579453
W4322217101,W2963887880
W4322217101,W2981796888
W4322217101,W2990413155
W4322217101,W2996910665
W4322217101,W2998275867
W4322217101,W3022698454
W4322217101,W3048632646
W4322217101,W3048715862
W4322217101,W3081149207
W4322217101,W3103539622
W4322217101,W3103745023
W4322217101,W3106294663
W4322217101,W3133932964
W4322217101,W3137959752
W4322217101,W3150893739
W4322217101,W3154379091
W4322217101,W3160537436
W4322217101,W3214040448
W4322217101,W4205365706
W4322217101,W4214698730
W4322217101,W4226054535
W4322217101,W4242356208
W4322217101,W4244708098
W4322217101,W4287122666
W4322217101,W4287371948
W4322217101,W4287815168
W4322217101,W4288055087
W4322217101,W4288079704
W4322217101,W4288485742
W4322217101,W4294102210
W4322217101,W4297800516
W4322217101,W4297809003
W4322217101,W4302423442
W4322217101,W4388323202
W4322217101,W83803560
W4322493038,W107817146
W4322493038,W1969082358
W4322493038,W1976273563
W4322493038,W2018459374
W4322493038,W2037026906
W4322493038,W2059362837
W4322493038,W2089953373
W4322493038,W2099940443
W4322493038,W2100383182
W4322493038,W2105642232
W4322493038,W2119880843
W4322493038,W2122646361
W4322493038,W2142889610
W4322493038,W2282861635
W4322493038,W2292220633
W4322493038,W2296509296
W4322493038,W2337344967
W4322493038,W2475167333
W4322493038,W2487815886
W4322493038,W2546338792
W4322493038,W2560021099
W4322493038,W2604105233
W4322493038,W2606697812
W4322493038,W2736937187
W4322493038,W2741396778
W4322493038,W2743678626
W4322493038,W2759431188
W4322493038,W2763152536
W4322493038,W2767007790
W4322493038,W2768211408
W4322493038,W2783190965
W4322493038,W2787720882
W4322493038,W2789828921
W4322493038,W2794988934
W4322493038,W2799709780
W4322493038,W2804769055
W4322493038,W2809684781
W4322493038,W2851171840
W4322493038,W2887451510
W4322493038,W2887492447
W4322493038,W2893263387
W4322493038,W2894992451
W4322493038,W2901502928
W4322493038,W2911505293
W4322493038,W2912119603
W4322493038,W2913206818
W4322493038,W2921019731
W4322493038,W2924211215
W4322493038,W2924689635
W4322493038,W2937220155
W4322493038,W2940934424
W4322493038,W2941288225
W4322493038,W2944521607
W4322493038,W2944619324
W4322493038,W2945720954
W4322493038,W2951955154
W4322493038,W2954508354
W4322493038,W2955014922
W4322493038,W2955097190
W4322493038,W2958285686
W4322493038,W2958873936
W4322493038,W2963149653
W4322493038,W2963183879
W4322493038,W2963344707
W4322493038,W2963471098
W4322493038,W2963748489
W4322493038,W2963809228
W4322493038,W2964105864
W4322493038,W2964248614
W4322493038,W2965561013
W4322493038,W2968041583
W4322493038,W2968503817
W4322493038,W2969295985
W4322493038,W2970336199
W4322493038,W2970724283
W4322493038,W2973280956
W4322493038,W2973375236
W4322493038,W2980686091
W4322493038,W2982180429
W4322493038,W2982754279
